pair_id,split,architecture,severity,gt_x,gt_y,raw_err,raw_rt,raw_score,dog_err,dog_rt,dog_score
p2_val-000153,p2_val,finfet,1,608.3435,119.4217,154.66303444307567,3.4301557000144385,0.7946699261665344,0.5438962584905013,3.588283600023715,0.9169989824295044
p2_val-000154,p2_val,finfet,2,632.197,660.9486,215.8050848589069,3.4101422000094317,0.7063312530517578,0.20359508834938855,3.4784657999989577,0.8150137066841125
p2_val-000155,p2_val,dram,2,874.6363,243.1295,295.672453989106,3.4952380000031553,0.8006429076194763,376.61446978035775,3.615113800013205,0.9209239482879639
p2_val-000156,p2_val,finfet,2,760.302,424.9455,247.30200600530927,3.5627127999905497,0.596756637096405,646.3052654700022,3.8711665000009816,0.6094151735305786
p2_val-000157,p2_val,dram,1,492.1609,872.9745,0.16290813362139644,3.662640399998054,0.7488284707069397,1.1611800291083463,3.7772904000012204,0.8298877477645874
p2_val-000158,p2_val,finfet,0,255.6171,368.9453,279.38449922016076,3.727340399986133,0.8109723925590515,279.38449922016076,3.7753036999783944,0.8082587718963623
p2_val-000159,p2_val,finfet,2,283.4939,780.0489,945.8357943789292,3.6357822000281885,0.8323416709899902,924.5421372378979,3.7644698999938555,0.9159183502197266
p2_val-000160,p2_val,dram,1,701.3175,169.8226,36.823968784067795,3.753403699985938,0.6597671508789062,635.9928632280476,3.7285066999902483,0.5665150284767151
p2_val-000161,p2_val,finfet,3,276.4728,679.2643,493.5288194161816,3.864094299991848,0.6947434544563293,0.5897409007352455,3.7117177000036463,0.8630186319351196
p2_val-000162,p2_val,finfet,1,760.8955,727.5461,405.4975732917029,3.6582327999931294,0.6912266612052917,832.5790494274162,3.6783596000168473,0.6879528164863586
p2_val-000163,p2_val,dram,1,884.5068,100.0936,0.5153709343763939,3.556615100009367,0.8260815143585205,0.5153709343763939,3.4880064000026323,0.8985344171524048
p2_val-000165,p2_val,finfet,3,613.9674,518.1505,256.35005327288314,3.9797554000106174,0.7581122517585754,256.35005327288314,3.8241716000193264,0.8886638879776001
p2_val-000166,p2_val,dram,0,838.0224,399.4047,577.0121016788556,3.965744099987205,0.8268432021141052,201.59530124447346,3.7941833999939263,0.893419623374939
p2_val-000167,p2_val,dram,0,265.0057,176.4994,390.44473672064015,3.848110100021586,0.857600212097168,390.44473672064015,3.9549223000067286,0.9279645681381226
p2_val-000168,p2_val,dram,1,305.3088,161.1611,0.6881937590533634,3.765509699995164,0.6928409337997437,1.044610286183339,3.772595899994485,0.8199098110198975
p2_val-000170,p2_val,dram,1,661.841,446.7866,0.8025089158383419,3.7820024999964517,0.792298436164856,0.2661213257143973,3.830566499993438,0.9115501046180725
p2_val-000172,p2_val,finfet,1,462.7384,251.8803,741.5374037515909,3.7950443000008818,0.8774551749229431,741.5374037515909,3.876388799981214,0.9435270428657532
p2_val-000173,p2_val,finfet,3,804.6743,127.5505,184.69191138417514,3.9215691999997944,0.5131254196166992,0.8704773058500846,3.82620159999351,0.759602963924408
p2_val-000175,p2_val,dram,2,787.8061,668.9835,0.19460077081037627,3.6023862999863923,0.8052377700805664,0.19460077081037627,3.925222299993038,0.9285256862640381
p2_val-000177,p2_val,finfet,1,790.1276,313.6216,217.12848976658964,3.8320591999799944,0.887877345085144,0.6345615179003598,3.86934159998782,0.9109929203987122
p2_val-000178,p2_val,finfet,1,704.9598,422.4203,379.2404250183912,3.7710594999953173,0.7066949009895325,379.2404250183912,4.050670700002229,0.6649245023727417
p2_val-000179,p2_val,finfet,1,163.7952,205.5859,816.7000635005792,3.9167445999919437,0.5696194767951965,246.73582233200352,4.036573199991835,0.5934104323387146
p2_val-000180,p2_val,dram,1,416.303,384.2375,285.28177511935456,3.94226979999803,0.9066411256790161,352.0801105078928,3.6890143000055104,0.9542566537857056
p2_val-000181,p2_val,finfet,0,798.3128,83.6495,0.239570636764998,3.788555399980396,0.8551356792449951,496.82278288549736,3.707608700002311,0.7738163471221924
p2_val-000183,p2_val,finfet,0,181.294,541.4193,38.081257181059534,3.6974270999780856,0.6923244595527649,0.5121020308493457,3.6940903999784496,0.8001446723937988
p2_val-000184,p2_val,finfet,1,157.9924,166.323,631.2235115921776,3.728233800007729,0.6112621426582336,223.67700012911473,3.8231375999748707,0.7907196283340454
p2_val-000185,p2_val,dram,0,839.8921,655.7108,0.9378054435756271,3.4193859999941196,0.8580847978591919,0.9378054435756271,3.5085022000130266,0.9440314173698425
p2_val-000188,p2_val,dram,3,154.3617,341.891,340.4762915503662,3.4990695000160486,0.28340262174606323,281.4410515683346,3.4703996000171173,0.5914987921714783
p2_val-000189,p2_val,finfet,0,868.8196,825.0707,0.19375925784329648,3.431544799997937,0.8260312676429749,0.19375925784329648,3.4424445000186097,0.9038856625556946
p2_val-000190,p2_val,finfet,1,471.3415,185.6715,241.46587240125675,3.474499400006607,0.8760225176811218,313.849012320415,3.5188056000042707,0.8725125193595886
p2_val-000191,p2_val,dram,0,460.4673,646.8869,0.48079195084779497,3.4576916999940295,0.6891921162605286,0.48079195084779497,3.7751581000047736,0.8621110916137695
p2_val-000192,p2_val,finfet,2,503.1477,459.9724,447.5349719039284,3.590687699994305,0.6192781329154968,486.79202610257494,3.4545657000271603,0.48667436838150024
p2_val-000193,p2_val,dram,1,366.2571,489.2943,422.2961710848205,3.499306899990188,0.8254417777061462,523.5414737276312,3.4419483999954537,0.9075453877449036
p2_val-000194,p2_val,dram,3,645.1965,245.3911,60.37925779156282,3.4810333999921568,0.6651207208633423,665.7953496168774,3.4340595999965444,0.8650834560394287
p2_val-000195,p2_val,dram,0,671.9916,382.2383,0.5569178126078922,3.4074855000071693,0.7789733409881592,0.23844800271755653,3.585603399988031,0.8650557994842529
p2_val-000196,p2_val,finfet,1,161.0911,499.6507,834.1252479752067,3.4416798999882303,0.6363980174064636,621.8573562399177,3.472240500006592,0.5250577926635742
p2_val-000197,p2_val,finfet,0,153.6606,224.8503,561.2782106963089,3.3872346999996807,0.7268490195274353,504.06229873146634,3.49778370000422,0.7782101035118103
p2_val-000198,p2_val,finfet,0,261.7428,424.9569,223.95813182255742,3.773220400005812,0.6895043849945068,0.2607862151264985,4.144419199990807,0.7248122692108154
p2_val-000199,p2_val,finfet,1,892.5668,276.1593,123.00899088574783,3.6955363000161014,0.8740025162696838,146.0854381474416,3.738267700013239,0.9491251111030579
p2_val-000200,p2_val,dram,1,683.309,512.2645,392.4957011755033,3.6343422000063583,0.6266905069351196,0.40674469879763636,3.711677699990105,0.7599812746047974
p2_val-000201,p2_val,finfet,3,423.8633,841.0443,368.9283652003191,3.624167399975704,0.5376902222633362,300.54451957967893,3.769452300010016,0.5665125846862793
p2_val-000202,p2_val,dram,0,689.052,150.0189,400.3411831940476,3.623342400009278,0.8445532917976379,393.3485817455174,3.6991304000257514,0.797179102897644
p2_val-000203,p2_val,finfet,0,174.4596,549.8506,0.48327271803816874,3.6152337999956217,0.9132559299468994,0.48327271803816874,3.685150099976454,0.9400887489318848
p2_val-000204,p2_val,finfet,1,126.09,555.0069,340.7127356698162,3.400645900022937,0.7558997273445129,340.7127356698162,3.472345200018026,0.8496696949005127
p2_val-000205,p2_val,dram,2,918.1387,761.5259,0.5438827998750924,3.399832900002366,0.7193537950515747,431.1526968586651,3.428018999984488,0.8377899527549744
p2_val-000206,p2_val,dram,1,764.7074,742.8839,663.4043380879945,3.6447437000169884,0.7744343280792236,0.7168639829144721,3.7063757000141777,0.7476597428321838
p2_val-000207,p2_val,finfet,0,901.2974,738.339,649.2655421072029,3.6197338000056334,0.6700996160507202,265.6981568768591,3.6825921999989077,0.6063725352287292
p2_val-000208,p2_val,finfet,1,116.4348,398.166,278.5652494605887,3.644237600004999,0.7591326236724854,0.5890730345211908,3.6603699999977835,0.7793666124343872
p2_val-000210,p2_val,finfet,0,375.0077,360.172,60.992542521934595,3.392315300006885,0.8092718124389648,0.17217226838259625,3.4619858999794815,0.9065978527069092
p2_val-000212,p2_val,dram,1,574.1674,935.497,973.498530985928,3.370771899993997,0.802462100982666,527.4578870694418,3.424019900005078,0.7997486591339111
p2_val-000214,p2_val,finfet,3,426.3122,260.5515,481.0419191932134,3.4307049000053667,0.6389279365539551,0.6337358203541795,3.5230679999804124,0.7894588708877563
p2_val-000215,p2_val,dram,1,94.9125,343.7108,0.46324171876030107,3.4597914000041783,0.677871584892273,520.7893633638171,3.543397900008131,0.8138816356658936
p2_val-000218,p2_val,finfet,1,357.0445,777.9702,1.0449250164485773,3.381116100004874,0.6066306829452515,1.425576476377193,3.419253900006879,0.9019754528999329
p2_val-000219,p2_val,finfet,2,476.6686,685.1506,204.58196916228962,3.4127470000239555,0.696890652179718,186.9464268348556,3.4309492000029422,0.7844757437705994
p2_val-000220,p2_val,dram,0,354.032,299.0411,0.05208848241210853,3.486109599994961,0.9401947855949402,0.05208848241210853,3.5144385999883525,0.954951822757721
p2_val-000223,p2_val,dram,1,168.346,97.9994,655.1587721433332,3.39561780000804,0.6954235434532166,0.5237521933128344,3.484106799995061,0.8674476146697998
p2_val-000224,p2_val,dram,1,168.3699,859.7726,271.57755234328556,3.8111129000026267,0.7179290652275085,112.02872906879736,3.9218549999932293,0.8359307646751404
p2_val-000225,p2_val,finfet,0,437.4279,202.9239,343.4213008676369,3.8429398000007495,0.7039573788642883,1.0181795617669926,3.8255419000051916,0.5363698601722717
p2_val-000226,p2_val,finfet,2,638.656,688.9029,301.5863610384428,3.787400900007924,0.39508968591690063,116.48506884751365,3.89797429999453,0.5014260411262512
p2_val-000227,p2_val,dram,0,630.0745,504.3265,0.3348917735627409,3.7996755999920424,0.8290290236473083,0.3348917735627409,3.8743096999824047,0.8501423597335815
p2_val-000228,p2_val,finfet,3,856.2935,305.5254,442.3004225494364,3.66502070002025,0.7340885996818542,0.601820081087352,3.715522000013152,0.8509061932563782
p2_val-000229,p2_val,finfet,0,262.9784,519.7159,716.5914679783524,3.6508669999893755,0.7436904907226562,153.0367690438151,3.779875699983677,0.6842989325523376
p2_stress-000000,p2_stress,dram,2,459.3164,450.0889,194.88733722889742,3.7537511000118684,0.618801474571228,303.5109022954035,3.800677400024142,0.5878437161445618
